0,1,2,3
440881995,红湖农场,广东省湛江市廉江市红湖农场,广东省湛江市廉江市红湖农场
440881996,东升农场,广东省湛江市廉江市东升农场,广东省湛江市廉江市东升农场
440881999,不详乡镇,广东省湛江市廉江市不详乡镇,广东省湛江市廉江市不详乡镇
440882000,雷州市,广东省湛江市雷州市,广东省湛江市雷州市
440882001,雷城街道,广东省湛江市雷州市雷城街道,广东省湛江市雷州市雷城街道
440882002,新城街道,广东省湛江市雷州市新城街道,广东省湛江市雷州市新城街道
440882003,西湖街道,广东省湛江市雷州市西湖街道,广东省湛江市雷州市西湖街道
440882101,附城镇,广东省湛江市雷州市附城镇,广东省湛江市雷州市附城镇
440882102,白沙镇,广东省湛江市雷州市白沙镇,广东省湛江市雷州市白沙镇
440882103,沈塘镇,广东省湛江市雷州市沈塘镇,广东省湛江市雷州市沈塘镇
440882104,客路镇,广东省湛江市雷州市客路镇,广东省湛江市雷州市客路镇
440882105,杨家镇,广东省湛江市雷州市杨家镇,广东省湛江市雷州市杨家镇
440882106,唐家镇,广东省湛江市雷州市唐家镇,广东省湛江市雷州市唐家镇
440882107,纪家镇,广东省湛江市雷州市纪家镇,广东省湛江市雷州市纪家镇
440882108,企水镇,广东省湛江市雷州市企水镇,广东省湛江市雷州市企水镇
440882109,南兴镇,广东省湛江市雷州市南兴镇,广东省湛江市雷州市南兴镇
440882110,松竹镇,广东省湛江市雷州市松竹镇,广东省湛江市雷州市松竹镇
440882111,调风镇,广东省湛江市雷州市调风镇,广东省湛江市雷州市调风镇
440882112,雷高镇,广东省湛江市雷州市雷高镇,广东省湛江市雷州市雷高镇
440882113,东里镇,广东省湛江市雷州市东里镇,广东省湛江市雷州市东里镇
440882114,龙门镇,广东省湛江市雷州市龙门镇,广东省湛江市雷州市龙门镇
440882115,英利镇,广东省湛江市雷州市英利镇,广东省湛江市雷州市英利镇
440882116,北和镇,广东省湛江市雷州市北和镇,广东省湛江市雷州市北和镇
440882118,覃斗镇,广东省湛江市雷州市覃斗镇,广东省湛江市雷州市覃斗镇
440882119,乌石镇,广东省湛江市雷州市乌石镇,广东省湛江市雷州市乌石镇
440882996,雷州农场,广东省湛江市雷州市雷州农场,广东省湛江市雷州市雷州农场
440882999,不详乡镇,广东省湛江市雷州市不详乡镇,广东省湛江市雷州市不详乡镇
440883000,吴川市,广东省湛江市吴川市,广东省湛江市吴川市
440883001,梅菉街道,广东省湛江市吴川市梅菉街道,广东省湛江市吴川市梅菉街道
440883002,塘尾街道,广东省湛江市吴川市塘尾街道,广东省湛江市吴川市塘尾街道
440883003,大山江街道,广东省湛江市吴川市大山江街道,广东省湛江市吴川市大山江街道
440883004,博铺街道,广东省湛江市吴川市博铺街道,广东省湛江市吴川市博铺街道
440883005,海滨街道,广东省湛江市吴川市海滨街道,广东省湛江市吴川市海滨街道
440883100,浅水镇,广东省湛江市吴川市浅水镇,广东省湛江市吴川市浅水镇
440883101,长岐镇,广东省湛江市吴川市长岐镇,广东省湛江市吴川市长岐镇
440883102,覃巴镇,广东省湛江市吴川市覃巴镇,广东省湛江市吴川市覃巴镇
440883103,王村港镇,广东省湛江市吴川市王村港镇,广东省湛江市吴川市王村港镇
440883104,振文镇,广东省湛江市吴川市振文镇,广东省湛江市吴川市振文镇
440883105,樟铺镇,广东省湛江市吴川市樟铺镇,广东省湛江市吴川市樟铺镇
440883106,吴阳镇,广东省湛江市吴川市吴阳镇,广东省湛江市吴川市吴阳镇
440883107,塘㙍镇,广东省湛江市吴川市塘㙍镇,广东省湛江市吴川市塘㙍镇
440883109,黄坡镇,广东省湛江市吴川市黄坡镇,广东省湛江市吴川市黄坡镇
440883111,兰石镇,广东省湛江市吴川市兰石镇,广东省湛江市吴川市兰石镇
440883999,不详乡镇,广东省湛江市吴川市不详乡镇,广东省湛江市吴川市不详乡镇
440899000,不详县,广东省湛江市不详县,广东省湛江市不详县
440899999,不详乡镇,广东省湛江市不详县不详乡镇,广东省湛江市不详县不详乡镇
440900000,茂名市,广东省茂名市,广东省茂名市
440902000,茂南区,广东省茂名市茂南区,广东省茂名市茂南区
440902001,红旗街道,广东省茂名市茂南区红旗街道,广东省茂名市茂南区红旗街道
440902002,河西街道,广东省茂名市茂南区河西街道,广东省茂名市茂南区河西街道
440902003,河东街道,广东省茂名市茂南区河东街道,广东省茂名市茂南区河东街道
440902004,露天矿街道,广东省茂名市茂南区露天矿街道,广东省茂名市茂南区露天矿街道
440902005,新华街道,广东省茂名市茂南区新华街道,广东省茂名市茂南区新华街道
440902006,官渡街道,广东省茂名市茂南区官渡街道,广东省茂名市茂南区官渡街道
440902007,站前街道,广东省茂名市茂南区站前街道,广东省茂名市茂南区站前街道
440902008,城南街道,广东省茂名市茂南区城南街道,广东省茂名市茂南区城南街道
440902100,金塘镇,广东省茂名市茂南区金塘镇,广东省茂名市茂南区金塘镇
440902101,公馆镇,广东省茂名市茂南区公馆镇,广东省茂名市茂南区公馆镇
440902102,新坡镇,广东省茂名市茂南区新坡镇,广东省茂名市茂南区新坡镇
440902103,镇盛镇,广东省茂名市茂南区镇盛镇,广东省茂名市茂南区镇盛镇
440902104,鳌头镇,广东省茂名市茂南区鳌头镇,广东省茂名市茂南区鳌头镇
440902105,袂花镇,广东省茂名市茂南区袂花镇,广东省茂名市茂南区袂花镇
440902106,高山镇,广东省茂名市茂南区高山镇,广东省茂名市茂南区高山镇
440902107,山阁镇,广东省茂名市茂南区山阁镇,广东省茂名市茂南区山阁镇
440902108,羊角镇,广东省茂名市茂南区羊角镇,广东省茂名市茂南区羊角镇
440902999,不详乡镇,广东省茂名市茂南区不详乡镇,广东省茂名市茂南区不详乡镇
440904000,电白区,广东省茂名市电白区,广东省茂名市电白区
440904001,南海街道,广东省茂名市电白区南海街道,广东省茂名市电白区南海街道
440904003,水东街道,广东省茂名市电白区水东街道,广东省茂名市电白区水东街道
440904005,陈村街道,广东省茂名市电白区陈村街道,广东省茂名市电白区陈村街道
440904101,坡心镇,广东省茂名市电白区坡心镇,广东省茂名市电白区坡心镇
440904102,小良镇,广东省茂名市电白区小良镇,广东省茂名市电白区小良镇
440904103,沙院镇,广东省茂名市电白区沙院镇,广东省茂名市电白区沙院镇
440904104,马踏镇,广东省茂名市电白区马踏镇,广东省茂名市电白区马踏镇
440904105,岭门镇,广东省茂名市电白区岭门镇,广东省茂名市电白区岭门镇
440904106,树仔镇,广东省茂名市电白区树仔镇,广东省茂名市电白区树仔镇
440904107,麻岗镇,广东省茂名市电白区麻岗镇,广东省茂名市电白区麻岗镇
440904108,旦场镇,广东省茂名市电白区旦场镇,广东省茂名市电白区旦场镇
440904109,林头镇,广东省茂名市电白区林头镇,广东省茂名市电白区林头镇
440904110,霞洞镇,广东省茂名市电白区霞洞镇,广东省茂名市电白区霞洞镇
440904111,观珠镇,广东省茂名市电白区观珠镇,广东省茂名市电白区观珠镇
440904112,沙琅镇,广东省茂名市电白区沙琅镇,广东省茂名市电白区沙琅镇
440904113,黄岭镇,广东省茂名市电白区黄岭镇,广东省茂名市电白区黄岭镇
440904114,望夫镇,广东省茂名市电白区望夫镇,广东省茂名市电白区望夫镇
440904115,罗坑镇,广东省茂名市电白区罗坑镇,广东省茂名市电白区罗坑镇
440904116,那霍镇,广东省茂名市电白区那霍镇,广东省茂名市电白区那霍镇
440904194,七迳镇,广东省茂名市电白区七迳镇,广东省茂名市电白区七迳镇
440904195,博贺镇,广东省茂名市电白区博贺镇,广东省茂名市电白区博贺镇
440904196,电城镇,广东省茂名市电白区电城镇,广东省茂名市电白区电城镇
440904999,不详乡镇,广东省茂名市电白区不详乡镇,广东省茂名市电白区不详乡镇
440981000,高州市,广东省茂名市高州市,广东省茂名市高州市
440981002,石仔岭街道,广东省茂名市高州市石仔岭街道,广东省茂名市高州市石仔岭街道
440981003,山美街道,广东省茂名市高州市山美街道,广东省茂名市高州市山美街道
440981006,金山街道,广东省茂名市高州市金山街道,广东省茂名市高州市金山街道
440981007,宝光街道,广东省茂名市高州市宝光街道,广东省茂名市高州市宝光街道
440981008,潘州街道,广东省茂名市高州市潘州街道,广东省茂名市高州市潘州街道
440981100,谢鸡镇,广东省茂名市高州市谢鸡镇,广东省茂名市高州市谢鸡镇
440981101,新垌镇,广东省茂名市高州市新垌镇,广东省茂名市高州市新垌镇
440981102,云潭镇,广东省茂名市高州市云潭镇,广东省茂名市高州市云潭镇
440981103,分界镇,广东省茂名市高州市分界镇,广东省茂名市高州市分界镇
440981104,根子镇,广东省茂名市高州市根子镇,广东省茂名市高州市根子镇
440981105,泗水镇,广东省茂名市高州市泗水镇,广东省茂名市高州市泗水镇
440981106,石鼓镇,广东省茂名市高州市石鼓镇,广东省茂名市高州市石鼓镇
440981107,镇江镇,广东省茂名市高州市镇江镇,广东省茂名市高州市镇江镇
440981109,沙田镇,广东省茂名市高州市沙田镇,广东省茂名市高州市沙田镇
440981110,南塘镇,广东省茂名市高州市南塘镇,广东省茂名市高州市南塘镇
440981111,荷花镇,广东省茂名市高州市荷花镇,广东省茂名市高州市荷花镇
440981112,石板镇,广东省茂名市高州市石板镇,广东省茂名市高州市石板镇
440981113,东岸镇,广东省茂名市高州市东岸镇,广东省茂名市高州市东岸镇
440981115,大井镇,广东省茂名市高州市大井镇,广东省茂名市高州市大井镇
440981116,潭头镇,广东省茂名市高州市潭头镇,广东省茂名市高州市潭头镇
440981117,长坡镇,广东省茂名市高州市长坡镇,广东省茂名市高州市长坡镇
440981119,大坡镇,广东省茂名市高州市大坡镇,广东省茂名市高州市大坡镇
440981120,平山镇,广东省茂名市高州市平山镇,广东省茂名市高州市平山镇
440981121,深镇镇,广东省茂名市高州市深镇镇,广东省茂名市高州市深镇镇
440981122,马贵镇,广东省茂名市高州市马贵镇,广东省茂名市高州市马贵镇
440981123,古丁镇,广东省茂名市高州市古丁镇,广东省茂名市高州市古丁镇
440981124,曹江镇,广东省茂名市高州市曹江镇,广东省茂名市高州市曹江镇
440981126,荷塘镇,广东省茂名市高州市荷塘镇,广东省茂名市高州市荷塘镇
440981999,不详乡镇,广东省茂名市高州市不详乡镇,广东省茂名市高州市不详乡镇
440982000,化州市,广东省茂名市化州市,广东省茂名市化州市
440982001,河西街道,广东省茂名市化州市河西街道,广东省茂名市化州市河西街道
440982002,东山街道,广东省茂名市化州市东山街道,广东省茂名市化州市东山街道
440982003,下郭街道,广东省茂名市化州市下郭街道,广东省茂名市化州市下郭街道
440982004,南盛街道,广东省茂名市化州市南盛街道,广东省茂名市化州市南盛街道
440982005,石湾街道,广东省茂名市化州市石湾街道,广东省茂名市化州市石湾街道
440982006,鉴江街道,广东省茂名市化州市鉴江街道,广东省茂名市化州市鉴江街道
440982100,长岐镇,广东省茂名市化州市长岐镇,广东省茂名市化州市长岐镇
440982101,同庆镇,广东省茂名市化州市同庆镇,广东省茂名市化州市同庆镇
440982102,杨梅镇,广东省茂名市化州市杨梅镇,广东省茂名市化州市杨梅镇
440982103,良光镇,广东省茂名市化州市良光镇,广东省茂名市化州市良光镇
440982104,笪桥镇,广东省茂名市化州市笪桥镇,广东省茂名市化州市笪桥镇
440982106,丽岗镇,广东省茂名市化州市丽岗镇,广东省茂名市化州市丽岗镇
440982107,新安镇,广东省茂名市化州市新安镇,广东省茂名市化州市新安镇
440982108,官桥镇,广东省茂名市化州市官桥镇,广东省茂名市化州市官桥镇
440982110,林尘镇,广东省茂名市化州市林尘镇,广东省茂名市化州市林尘镇
440982111,中垌镇,广东省茂名市化州市中垌镇,广东省茂名市化州市中垌镇
440982112,合江镇,广东省茂名市化州市合江镇,广东省茂名市化州市合江镇
440982113,那务镇,广东省茂名市化州市那务镇,广东省茂名市化州市那务镇
440982114,播扬镇,广东省茂名市化州市播扬镇,广东省茂名市化州市播扬镇
